Date,Symbol,apturnover,arturnover,assetturnover,croic,commontocap,currentratio,ebitdagrowth,fcffgrowth,fcfftointerestex,grossmargin,investedcapitalturnover,leverageratio,nnep,operatingmargin,profitmargin,roe_simple,stdebttocap,enterprisevalue,country,employees,security_delisted,sic,ipo_price,current_price,success
2020-10-29,GLTO,,,,3.526098,1.0,30.4159,-0.214726,,,,,1.0666,-0.783115,,,-0.210509,0.0,152443518.3,Denmark,21.0,FALSE,2834,15.0,2.2,
2020-10-28,ABST,0.5851,4.549,0.6658,,0.985521,1.3424,-0.267179,,442.8143,0.868617,-1.2103,1.1406,0.051034,-0.091608,0.030898,0.018855,0.0,,Canada,0.0,FALSE,7372,10.78500272,7.42,
2020-10-28,GATO,,,,-0.423262,1.0,38.7058,0.257871,,-0.401,,,1.0217,-0.170848,,,-0.154718,0.0,514356947.6,United States of America,0.0,FALSE,1040,6.5,10.19,
2020-10-26,RIDE,,,,-3.30796,0.998393,19.2066,-198.394447,,,,,1.2526,-0.171305,,,-0.196674,0.0,2913436283,United States of America,0.0,FALSE,3711,19.32,2.63,
2020-10-22,GHLD,26.4573,50.7111,0.5327,-0.197648,0.242916,9.2032,58.418245,,-7.4359,0.488902,0.8737,6.5021,0.026662,0.280236,0.187372,0.503507,0.0,2914524186,United States of America,3775.0,FALSE,6162,14.08536585,12.22,
2020-10-20,DCRB,,,,,1.006165,3.5526,-11780.41573,,-2.2222,,,1.4435,-2.073739,,,-1.45589,0.0,229520701.2,United States of America,0.0,FALSE,3620,10.31,4.52,
2020-10-16,TARS,,,,,1.0,31.679,-5.221395,,,,,1.0309,-0.069984,,,-0.161532,0.0,679243957.7,United States of America,12.0,FALSE,2836,16.2,19.3,
2020-10-14,CDAK,,,0.0218,,0.366613,5.3118,-0.106535,,-34.9877,1.0,-0.0575,7.3198,-0.406346,-31.189708,-31.445969,-6.292648,0.0,646660654.8,United States of America,0.0,FALSE,2836,14.1,6.7,
2020-10-09,IH,10.5186,10.9597,0.8835,,1.0,2.5586,0.866128,2.080879,,0.687033,-3.2196,1.9138,-0.091365,-0.083568,-0.14091,-0.116629,0.0,4698666272,China,0.0,FALSE,8200,12.12,2.49,
2020-10-09,MPLN,,,0.0586,-0.022564,0.357341,,-1.467207,0.977778,-0.4894,,0.0669,3.6636,0.02255,,-1.068361,-0.203515,0.003032,9818135632,United States of America,0.0,FALSE,6770,10.1,4.05,
2020-10-08,AZYO,9.7321,5.9301,0.6691,-0.7578,0.404753,2.2296,-3.814625,,-1.6287,0.481725,3.5255,12.5462,1.752449,-0.318612,-0.51134,-1.047717,0.249174,130485342.7,United States of America,151.0,FALSE,2836,17.32,5.68,
2020-10-07,SQFT,,,0.1199,,0.228857,0.0,-0.470136,-1.049976,-0.6661,1.0,-1.322,3.8068,-0.104537,0.072955,-0.257123,-0.179494,0.0,5023187.4,United States of America,23.0,FALSE,6798,4.201515959,3.53,
2020-10-02,ONCR,,,,-7.64329,1.0,22.2913,-0.561575,,,,,1.3169,-0.253907,,,-0.358663,0.0,698161272.3,United States of America,51.0,FALSE,2834,15.5,3.48,
2020-10-02,PCSA,,,,-1.28057,0.992968,13.2705,-3.515501,-2.76862,-36.0592,,,1.1662,-0.505026,,,-0.62834,0.005089,87111292.5,United States of America,0.0,FALSE,2834,3.8,3.55,
2020-10-01,HYLN,,,,-1.059603,0.995648,,-1.786055,,-124.8011,,,1.0757,-35.559933,,,0.5063,0.00294,1437371139,United States of America,0.0,FALSE,6770,49.9,4.11,
2020-09-30,BQ,7.5204,19.3979,1.5523,,0.114734,3.2075,,,,0.185264,5.4513,10.1942,0.945957,-0.203757,-0.191117,-2.337083,0.118747,24613954.7,China,0.0,FALSE,5990,10.0,0.6978,
2020-09-25,FTIV,,,,,-0.010518,12.1027,-6812.952,,,,,7.3177,-0.047697,,,2.194584,0.0,-100713108.6,United States of America,550.0,FALSE,6282,4.946419042,10.12,
2020-09-25,GOVX,,,0.3358,,0.97193,12.6312,-0.130631,-3.454124,-25.5918,1.0,-1.8849,1.3588,-0.198663,-1.544596,-1.622052,-0.309135,0.01877,11736641.5,Georgia,0.0,FALSE,8731,3.75,2.38,
2020-09-25,PMVP,,,,,1.0,56.905,-0.321435,-0.612495,,,,1.024,-0.043121,,,-0.095901,0.0,2393153635,United States of America,0.0,FALSE,2834,35.0,17.12,
2020-09-23,CRSR,5.1361,6.8649,1.4343,0.276721,0.576436,1.3672,2.239891,1.274134,5.1046,0.273401,2.6265,3.6288,0.095669,0.093024,0.060631,0.235984,0.0,3468753940,United States of America,0.0,FALSE,3577,15.12,19.38,
2020-09-18,ATHA,,,,-3.819159,1.0,43.6633,-2.616076,,,,,1.0373,-0.044352,,,-0.072754,0.0,1003181433,United States of America,0.0,FALSE,2836,19.95,10.78,
2020-09-17,PTVE,11.8655,10.7177,0.4074,0.044389,0.211911,2.5345,-0.220213,-0.971989,,0.153551,1.0148,7.2934,0.05032,0.039028,-0.005332,-0.023343,0.002968,6651457948,United States of America,0.0,FALSE,2673,12.40410506,11.39,
2020-09-17,BNL,,,0.0787,-0.036073,0.571878,,0.051924,0.78506,,,0.0827,1.9202,0.036032,,0.174967,0.024477,0.0,3557816460,United States of America,0.0,FALSE,6798,0.965060156,22.48,
2020-08-27,XPEV,1.8548,7.1611,0.2191,0.457744,0.949848,5.0629,0.307796,1.219003,132.5583,0.045512,0.8989,1.1558,0.212756,-1.52974,-0.46746,-0.079349,0.00477,62657429097,Ghana,3676.0,FALSE,3711,23.1,38.01,
2020-08-21,NNOX,,,,-3.754723,1.0,49.0609,-0.937228,-62.767209,,,,1.1174,-0.117982,,,-0.189884,0.0,1891465899,Israel,27.0,FALSE,3844,20.34,10.74,
2020-08-19,HRMY,6.2221,12.0875,0.5985,0.176342,0.333459,1.954,1.186936,,0.4857,0.826358,2.562,6.2362,2.497274,0.106334,-0.231273,-0.380161,0.0,897291946.9,United States of America,150.0,FALSE,2834,39.99,34.08,
2020-08-14,DCT,53.9262,7.2617,0.2458,-2.115418,0.994981,4.5985,-2.28677,,-1032.6924,0.540917,1.218,1.1735,-0.051135,-0.135375,-0.141407,-0.040793,0.005019,5312746505,United States of America,1355.0,FALSE,7372,42.0,23.64,
2020-08-12,KBNT,,4.1064,0.2084,-76.533184,0.983683,9.7512,0.036032,,-4.4276,1.0,-1.2244,1.4318,-0.39366,-1.540239,-2.719166,-0.322106,0.008778,53038147.8,United States of America,11.0,FALSE,7373,5.0,2.34,
2020-08-07,FRLN,,,,-5.166429,1.0,13.724,-0.807866,-0.438699,,,,1.0933,-0.162065,,,-0.385596,0.0,-158981208.9,United Kingdom,208.0,FALSE,2836,18.5,1.22,
2020-08-06,RKT,,,0.4374,-0.250817,0.013985,,8.808098,0.624087,-27.5712,,0.4672,5.0587,0.0,,0.745352,19.162564,0.010692,34775342887,United States of America,20000.0,FALSE,6162,17.20398406,13.08,
2020-08-05,BIGC,7.0588,7.9272,0.916,,1.0,5.5369,0.206549,0.066389,-8.0805,0.776029,-53.6318,1.8159,-0.110879,-0.253971,-0.246508,-0.17328,0.0,4175523603,United States of America,690.0,FALSE,7372,68.0,28.79,
2020-07-31,GOED,5.2971,28.5643,2.7482,,1.314437,0.511,,,,0.131591,-2.7509,-2.3068,-1.704451,-0.261773,-0.391192,1.619721,-0.06548,44729757,United States of America,67.0,FALSE,5700,9.4,2.11,
2020-07-30,LI,527.0577,144.9308,0.3947,0.894428,0.983123,7.2846,0.974989,,12.7896,0.163837,9.8831,1.3283,0.01855,-0.07078,-0.016037,-0.004809,0.0,47636859984,China,2628.0,FALSE,3711,15.5,25.43,
2020-07-24,INZY,,,,,1.0,15.1388,-1.70439,,,,,1.0715,-0.15931,,,-0.356881,0.0,324403643.2,United States of America,24.0,FALSE,2834,20.8,6.95,
2020-07-23,EDTK,47.4724,9.9281,0.5561,,1.0,1.8784,,,,0.495607,1.324,1.4282,-0.068833,0.308365,0.119924,0.076769,0.0,24908286,China,44.0,FALSE,8200,5.35,1.1601,
2020-07-22,JAMF,11.5643,4.6607,0.2724,-0.291284,1.0,1.4391,0.461794,-16.927275,-30.2988,0.774401,0.4969,1.5084,-0.111092,-0.053806,-0.084509,-0.028077,0.0,3319668135,United States of America,1318.0,FALSE,7372,46.0,31.64,
2020-07-17,BLI,1.8491,5.7741,0.2986,-1.373082,0.924833,9.1677,-1.992234,-0.082391,-25.7429,0.692891,2.3884,1.3108,-0.096886,-0.628182,-0.646688,-0.169882,0.043805,5589364359,United States of America,210.0,FALSE,3826,51.05,8.79,
2020-07-16,RLAY,,,0.1386,-2.829959,1.0,56.4921,0.371042,,,1.0,1.9054,1.0645,-0.025834,-0.675055,-0.634113,-0.068666,0.0,3078961836,United States of America,122.0,FALSE,2836,35.0,22.26,
2020-07-10,PSTX,,,,,0.899921,10.4578,-0.518362,,-26.8252,,,1.5494,-0.218985,,,-0.495385,0.0,401307603,United States of America,149.0,FALSE,2836,17.0,4.78,
2020-07-08,BLCT,38.1479,306.7311,1.494,-2.726934,1.0,3.8647,-2.648399,-6.634826,,0.301509,6.097,1.2815,-0.15583,-0.227543,-0.215115,-0.292993,0.0,-43978742.3,China,488.0,FALSE,7374,20.45,1.28,
2020-06-26,EBON,3.0017,2.4788,0.1676,-0.652963,0.932513,2.0025,0.469188,0.588631,-43.9334,-0.152562,0.3878,1.6752,-0.720006,-1.402146,-1.689666,-0.311374,0.006926,692735272.8,China,0.0,FALSE,3674,4.6,0.8048,
2020-06-19,RPTX,,0.0441,0.0006,,1.0,31.4647,-1.047433,,,1.0,-0.0052,1.2206,-0.071904,-402.237037,-395.681481,-0.186232,0.0,932112497.8,Canada,64.0,FALSE,2834,32.05,13.78,
2020-06-12,RNA,,,0.0315,,1.0,22.7379,-1.595759,-4.483815,-142.3297,1.0,-0.3187,1.147,-0.063902,-6.523795,-6.535288,-0.144845,0.0,631017992,United States of America,38.0,FALSE,2834,26.5,15.01,
2020-06-11,LTRN,,,,-10.422546,1.0,36.6386,-1.433406,,,,,1.0557,-0.17325,,,-0.299926,0.0,195786819.3,United States of America,6.0,FALSE,2834,14.8,6.12,
2020-06-05,CALT,,,0.0008,,0.662565,9.8169,,,,1.0,0.0003,0.3878,0.133231,-930.455122,-499.442822,-0.176955,0.0,,Sweden,24.0,FALSE,2834,19.9,19.55,
2020-06-04,NKLA,,,0.0211,-1.753505,0.966985,,-3.161967,-32.337894,,,0.0222,1.0914,5.229032,,-27.384331,-0.37838,0.033015,4291280564,United States of America,0.0,FALSE,3711,37.55,7.44,
2020-05-08,KC,3.6177,3.3552,0.7491,-1.073065,0.958931,2.7541,0.491433,0.035081,-204.7268,0.054275,3.6469,1.5214,-0.02952,-0.183548,-0.146291,-0.116772,0.041062,1.44534E+11,China,1841.0,FALSE,7372,20.37,10.09,
2020-04-03,ZNTL,,,,,0.925625,12.0662,-1.538009,,,,,1.1275,-0.174477,,,-0.38417,0.0,1817922455,United States of America,62.0,FALSE,2834,25.2,56.78,
2020-02-24,ZCMD,23.2836,2.3363,0.6846,-0.182551,1.0,9.9248,0.176028,-0.65785,,0.659938,1.7153,1.1141,0.031159,0.24955,0.247757,0.14001,0.0,24021672.6,China,90.0,FALSE,8200,4.34,1.74,
2020-02-12,HUIZ,4.0324,6.0784,1.3476,,0.839574,1.8117,-0.773632,18.372228,,0.333312,-8.1163,2.9935,-0.000341,-0.021235,-0.014991,-0.039029,0.056499,7168253143,China,0.0,FALSE,6411,10.65,1.115,
2020-02-07,PFHD,,,0.0414,-0.868046,0.566842,,1.058187,,-25.1697,,0.2454,10.5485,0.0,,0.129042,0.038527,0.0,158513959.3,United States of America,0.0,FALSE,6021,19.31,21.19,
2020-02-06,CSPR,6.2062,16.9272,2.1398,,0.279817,1.3942,0.205628,-0.102368,-7.4471,0.510835,-150.401,12.1177,-1.408246,-0.166455,-0.180191,-3.516512,0.0,222835730.1,United States of America,0.0,True,2510,14.5,1.0,
2020-01-31,ONEM,17.7281,7.4924,0.5065,-0.895574,0.694529,6.5973,-0.044426,0.004142,-6.0636,0.382049,4.1803,1.9575,-0.134935,-0.187677,-0.23518,-0.163036,0.0,5531338234,United States of America,0.0,FALSE,8011,18.0,10.3,
2020-01-17,VEL,,,0.0342,0.469763,0.476855,,0.071878,1.394584,23.0122,,0.125,9.3368,0.0,,0.240989,0.080956,0.0,345754010,United States of America,0.0,FALSE,6199,13.85,13.05,
2020-12-31,UK,2.7291,6.2778,0.2007,0.149957,0.705703,0.6737,0.238354,1.115236,32.6723,-0.103669,0.313,2.1064,0.222155,-0.563994,-0.579093,-0.253932,0.018725,127760543,,0.0,FALSE,7389,5.9841,0.6699,
2019-12-30,MKD,29.3108,157.6409,26.8051,,1.067813,0.7204,0.214476,,21.1634,0.005009,-116.3799,-2.2759,-48.232925,-0.014553,-0.029309,1.787997,-0.067813,206875031.7,China,0.0,FALSE,7389,6.0,0.17,
2019-12-12,BILL,9.1661,36.4393,0.0802,,1.0,1.419,-4.429636,-0.779357,,0.751624,-0.1069,4.4442,-0.003732,-0.216992,-0.197278,-0.043746,0.0,-918598150,United States of America,0.0,FALSE,7372,37.25,158.0,
2019-12-05,LMPX,21.0182,75.6601,0.6364,-0.100795,0.879833,5.5821,0.624238,,-33.3762,-0.01354,0.9467,1.3329,-0.926235,-0.367931,-0.371121,-0.25429,0.120167,290567971.1,United States of America,0.0,FALSE,5500,5.0,6.82,
2019-11-21,CAN,45.75,211.1203,2.3579,-0.878694,0.844707,3.2984,-4.717446,,-22.7881,-0.181356,5.4751,2.5754,2.096247,-0.465611,-0.363592,-1.493241,0.155293,1842611417,China,0.0,FALSE,3674,12.6,3.93,
2019-11-08,CNSP,,,,-10.910828,1.0,25.3824,-2.567038,,-88.7459,,,1.2189,-0.315293,,,-0.510087,0.0,46667948.6,United States of America,0.0,FALSE,2834,4.11,0.62,
2019-11-08,KRKR,4.6986,1.7744,0.9847,-0.906791,0.989535,3.1823,-1.115418,,,0.419941,2.7551,1.3602,-0.039376,-0.034879,-0.039522,-0.040663,0.0,347646331.1,China,0.0,FALSE,7389,12.58,0.91,
2019-11-07,SI,,,0.042,,0.771236,,,,,,0.2895,9.786,0.0,,0.286538,0.107542,0.0,227431350,United States of America,0.0,FALSE,6022,12.75,102.05,
2019-10-28,GTEC,,,0.6733,,0.395432,,,,,,0.5226,1.6653,0.0,,0.099727,0.131806,0.505022,92954008,China,0.0,FALSE,3560,7.55,4.89,
2019-10-25,PGNY,10.5347,6.5266,2.3956,-0.715094,1.0,3.6624,-0.410592,,-277.019,0.198121,10.2224,1.5293,-0.381399,0.042132,-0.037308,-0.074988,0.0,488799294.9,United States of America,0.0,FALSE,8090,13.5,37.89,
2019-10-24,BRP,11.0295,1723.0125,0.5119,-1.274019,0.261623,1.8253,-0.457275,,-9.4447,0.296617,1.0703,2.4401,1.026295,-0.036767,-0.162898,-0.306393,0.008853,135761000,United States of America,0.0,FALSE,6411,17.38,29.12,
2019-10-17,IPHA,,0.9871,0.1992,0.291248,0.929092,1.9523,-1.822382,1.132613,1.4969,1.0,3.3554,2.2206,-0.044985,-0.219463,-0.241907,-0.095481,0.0,,France,0.0,,2836,5.61,3.81,
2019-10-11,HBT,,,0.0513,0.181252,0.80234,,0.068753,1.211038,7.6536,,0.397,9.6458,0.0,,0.401469,0.200845,0.107085,150153594.6,United States of America,0.0,FALSE,6022,14.96189768,18.61,
2019-10-03,MCBS,,,0.0658,-0.275094,0.774421,,0.117504,,-1.4001,,0.4456,7.9529,0.0,,0.443319,0.206336,0.011181,-181116306.5,United States of America,0.0,FALSE,6022,12.69386675,26.52,
2019-09-26,OPRT,,,0.2244,,0.239828,,,,,,0.2171,4.719,0.0,,0.139247,0.126028,0.0,1669214078,United States of America,0.0,FALSE,6199,15.7,18.9,
2019-09-18,NVST,5.8228,6.0917,0.4586,0.082059,0.727284,1.4127,0.037114,,111.1656,0.549898,0.5803,1.4338,0.002837,0.10085,0.079081,0.061465,0.000801,5159196000,United States of America,0.0,FALSE,3843,25.65,42.27,
2019-09-13,ALRS,,,0.0832,0.09883,0.829406,,0.125851,1.106011,1.8284,,0.5441,9.3974,0.0,,0.156507,0.103385,0.0,242918392,United States of America,0.0,FALSE,6021,20.67717696,28.36,
2019-09-12,SDC,3.6309,4.2475,1.0417,-2.249135,0.49957,2.8546,-8.654413,,-12.1225,0.762282,3.0663,1.9047,-1.457678,-0.653325,-0.716664,-1.614453,0.053053,3353188842,United States of America,0.0,FALSE,3843,20.55,2.48,
2019-08-15,JFG,,12.1371,0.4888,-1.186481,0.986076,4.0144,-1.994181,-3.166035,,1.0,4.0612,1.2874,-0.084378,-0.533406,-0.486704,-0.342894,0.0,-528920088.2,China,0.0,FALSE,6199,10.88,0.9875,
2019-08-07,HKIB,0.1403,9.6978,0.3203,,-0.000218,5.2758,0.922322,4.16299,,0.961488,2.8529,28.4037,2.186311,0.914798,0.33824,,0.0,1964323787,Cayman Islands,0.0,FALSE,6199,9.75,4.0,
2019-07-26,WSG,1.3721,3.6295,0.5566,0.220468,0.872212,0.3194,-3.281777,1.207506,,0.332352,3.2879,16.9815,0.731845,-0.170883,-0.264779,-1.22082,0.0,871833969.7,China,0.0,True,7900,6.0,1.0,
2019-07-25,PROS,,,0.322,-0.140705,0.767292,,-0.06785,,,,1.3721,5.8469,0.038058,,0.044291,0.071617,0.0,,United States of America,0.0,True,6331,16.0,1.0,
2019-07-19,IFS,,,0.0804,-0.040054,0.634778,,71.589203,0.950553,-0.4137,,0.3703,6.6214,0.107386,,0.269343,0.121088,0.0,,,0.0,FALSE,6029,42.63381693,31.64,
2019-07-18,GMAB,4.6858,2.5566,0.4693,-0.955053,0.98898,7.1774,0.678583,-0.845568,,0.511083,1.5694,0.9793,0.240137,0.023418,0.387201,0.133051,0.0,433190265.6,,0.0,FALSE,2834,18.25,32.59,
2019-06-28,REAL,28.1656,82.4375,2.1067,,1.0,3.4312,-0.346371,,-97.1372,0.637017,-30.2825,1.6071,-0.136475,-0.158217,-0.155568,-0.291862,0.0,531713554.4,United States of America,0.0,FALSE,5900,28.0,9.1,
2019-06-27,CHNG,,,,-1.073555,0.397056,1.3221,-568.81277,-104.233814,-509.0192,,,2.5818,0.264997,,,-0.288423,0.033691,290402485.4,United States of America,0.0,FALSE,7374,14.0,19.39,
2019-06-20,PSNL,6.2044,16.8124,0.6555,,1.0,2.7937,-0.814383,-2.168949,-9.1031,0.338614,-2.4454,2.2179,-0.131314,-0.343797,-0.384683,-0.235111,0.0,68036023,United States of America,0.0,FALSE,8071,23.7,10.35,
2019-06-19,STOK,,,,-13.930812,1.0,55.1166,-1.800827,,,,,1.0206,-0.044837,,,-0.144033,0.0,286480265.8,United States of America,0.0,FALSE,2834,27.21,19.4,
2019-06-12,MWK,4.7322,6.3654,0.7529,0.061287,0.74327,1.6329,-0.150655,5.59723,15.8343,0.268391,0.9351,1.7015,0.026794,0.082966,0.074676,0.091698,0.096251,12482727320,United States of America,42100.0,FALSE,2273,10.0,3.04,
2019-05-17,AVTR,7.3722,6.292,0.6137,0.089029,0.324884,1.8813,0.152687,1.091584,1.3077,0.317981,0.8005,6.0202,0.080528,0.091353,0.006258,0.015352,0.012337,12211580000,United States of America,0.0,FALSE,3826,14.72,35.27,
2019-05-15,PSTL,,,0.1309,-0.687627,0.613717,4.8301,-0.363152,,-22.4952,1.0,0.226,2.6861,0.086276,0.00607,-0.132198,-0.030537,0.0,97753672.8,United States of America,0.0,FALSE,6798,15.23547818,17.32,
2019-05-10,DEAC,,,,,2.251034,0.0,-0.934357,1.142892,,,,-0.001,0.0,,,-0.382357,-1.237421,,United States of America,0.0,True,3842,,1.0,
2019-05-03,ATIF,,3.7898,0.3827,-0.715629,1.0,9.2758,-0.716809,-47.148382,,1.0,0.9213,1.2174,0.006411,0.218141,0.139416,0.03832,0.0,65835908.4,China,0.0,FALSE,8742,5.0,3.91,
2019-05-02,TMDX,1.628,4.7222,0.3201,,0.615451,6.2055,,,,0.587316,2.9116,3.0139,-0.275555,-1.254152,-1.421242,-0.613863,0.0,223491000.9,United States of America,0.0,FALSE,3845,20.25,15.37,
2019-04-18,GNLN,4.757,19.0135,1.3784,,0.194933,2.2956,,,,0.164601,2.9522,2.9411,-0.598933,-0.354111,-0.344921,-2.128123,0.002355,70670485,United States of America,0.0,FALSE,5099,29.0,0.7297,
2019-04-17,BWAY,0.9863,4.0732,0.7412,,1.0,4.7648,-0.461915,-4.528225,-4.561,0.777975,-10.9717,-0.4535,0.065963,-0.366911,-0.44708,0.139825,0.0,-21674000,,0.0,FALSE,3841,11.14,7.42,
2019-04-04,SILK,10.1124,8.4568,0.7034,-4.786751,0.615663,6.6436,-0.462842,,-7.5948,0.748603,-56.3147,4.2314,-1.462173,-0.442987,-0.827335,-0.72909,0.0,862956698,United States of America,0.0,FALSE,3841,33.15,30.46,
2019-04-02,PBTS,0.7792,,,-2.43292,0.789082,0.93,-5.485608,-92.422413,,,,4.7231,-0.787881,,,-1.824881,0.21092,14352697.6,China,0.0,FALSE,7371,5.5,0.4026,
2019-03-28,WTRE,,,0.1527,,0.551646,,0.58449,-0.853168,25.0691,1.0,-0.4675,3.4019,0.067388,-0.155618,0.118333,0.071692,0.0,-1553659965,Bermuda,0.0,True,6331,25.26,1.0,
2019-03-21,LEVI,7.4804,8.7518,1.4825,0.145309,0.604632,2.459,-0.011471,-0.620584,3.1614,0.538144,3.9984,3.0633,0.427746,0.098328,0.068536,0.252621,0.002947,7725349984,United States of America,15100.0,FALSE,2300,21.60096896,21.0,
2019-03-01,HCAC,57.1148,8.5356,1.3723,0.12933,0.084018,1.4882,-1.712237,1.669848,2.2169,0.297985,1.9228,4.3534,0.142883,-0.179678,-0.176166,-2.275093,0.071809,865198864.1,United States of America,5829.0,True,4700,,1.0,
2019-02-19,SOLY,,,,,1.0,4.247,-0.512035,-156.490781,-24.3734,,,-1.5818,-1.76442,,,-1.338394,0.0,139907886.3,United States of America,7.0,True,3841,4.8,1.0,
2019-02-08,HARP,,,0.0654,,1.0,6.6902,-1.134786,1.561196,,1.0,-0.1897,1.8744,-0.191167,-10.075472,-9.619526,-0.589811,0.0,166501158.2,United States of America,45.0,FALSE,2836,14.0,5.54,
2019-02-07,ALEC,,,0.1162,,2.0,5.7679,-0.93634,-1.721939,,2.0,-0.1264,4.7442,-0.150305,-5.391583,-9.933078,-1.082298,0.0,710612297.2,United States of America,78.0,FALSE,2836,18.7,15.27,
2019-02-04,INMB,,,,-0.345192,1.0,11.0865,0.382773,0.316781,,,,1.042,-0.626343,,,-0.325218,0.0,52585792.8,United States of America,3.0,FALSE,2836,8.44,9.0,
2019-01-08,MDJH,,2.8177,0.6198,-0.1098,1.021039,12.8734,1.698172,0.124936,,1.006846,3.3061,1.0987,0.004757,0.063127,0.052705,0.034498,0.0,27551821.1,China,0.0,FALSE,6531,4.75,1.81,
2018-12-07,DMAC,,1.1628,0.0496,-25.030455,0.998944,13.8673,-0.324953,,,1.0,-2.994,1.13,-0.110287,-13.522,-11.468,-0.336799,0.0,5728643.2,United States of America,0.0,FALSE,2834,4.0,2.46,
2018-11-20,TLSA,,,,,1.0,0.9901,0.05995,8.069237,,,,-0.2258,-0.382675,,,0.201816,0.0,-5304000,United Kingdom,0.0,FALSE,2834,2.1,0.85,
2018-11-15,WEI,,258.6986,0.6298,,0.996155,1.4986,0.306665,-1.110798,-2.9676,1.0,-2.5952,3.7385,0.029243,0.157854,0.148572,0.273749,0.0,-421941932.9,,0.0,FALSE,6199,31.5,1.335,
2018-10-31,TWST,5.4856,6.2073,0.3592,-4.021193,0.951613,5.2756,-0.608338,-0.184944,-61.7318,0.127958,2.7377,1.2556,-0.312532,-2.001471,-1.979755,-0.707967,0.020855,322733137,United States of America,414.0,FALSE,2836,13.0,53.22,
2018-10-26,GMDA,,,,,1.0,9.2753,-0.653662,-2.436379,-0.2823,,,-0.7534,0.638513,,,0.313073,0.0,1436000,Israel,0.0,FALSE,2836,8.3,3.04,
2018-10-24,ALAC,,,0.0219,,-0.052599,,,,,,0.0225,1.0483,-0.047222,,0.842201,-0.359505,0.01438,152130402.8,Hong Kong,0.0,FALSE,6770,9.68,11.77,
2018-10-18,OSMT,4.5973,5.607,0.3075,0.108783,0.588108,1.512,-4.562192,,3.4105,0.468785,0.4046,2.0928,0.16822,-0.373673,-0.415929,-0.285741,0.0029,548891154.5,,466.0,FALSE,2834,9.0,1.17,
2018-10-17,SIBN,2.4409,6.9652,0.6353,-1.587595,0.698324,15.1057,0.214486,,-1.9267,0.91273,8.9337,2.197,-0.271116,-0.216053,-0.31515,-0.193509,0.0,82821432.8,United States of America,183.0,FALSE,3841,21.0,20.1,
2018-10-05,CCH.U,4389.8985,,1.7415,,0.01169,8.4775,,,,0.345457,-50.5329,1.0365,-0.093031,0.025106,-0.035807,-5.528791,0.0,510606099.3,United States of America,0.0,True,2090,10.18,1.0,
2018-09-28,CBMB,,,0.0371,-0.92911,1.0,,0.802007,,-38.9336,,0.1783,4.7995,,,0.092137,0.011154,0.0,,United States of America,0.0,True,6035,11.62545626,1.0,
2018-09-27,ARVN,,0.922,0.1076,,0.98448,8.5152,-0.800768,,-352.8955,1.0,-0.327,1.9438,-0.096368,-3.057967,-2.895888,-0.303515,0.001113,-64590267.9,United States of America,83.0,FALSE,2834,21.0,67.08,
2018-09-26,CBNK,,,0.0544,-0.095777,0.846809,,0.24153,,-1.0483,,0.4715,10.9463,0.0,,0.220109,0.11144,0.138407,220539437.2,United States of America,204.0,TRUE,6021,12.94776104,25.55,
2018-09-21,FTCH,1.837,9.9532,0.6293,-3.505005,1.0,6.1775,-0.616469,-1.453548,,0.495448,10.5531,1.2551,-0.048547,-0.287717,-0.258265,-0.137868,0.0,3637656510,United Kingdom,0.0,FALSE,7389,27.0,20.61,
2018-09-20,BSVN,,,0.0556,0.138567,1.0,,0.081079,1.221821,1.5776,,0.5019,9.351,0.0,,0.610322,0.282594,0.0,-59355331.5,United States of America,72.0,FALSE,6022,18.27615056,24.16,
2018-09-12,NIO,2.1999,11.3075,0.3314,-4.093519,0.600414,1.4162,-0.790187,-0.712846,-67.5708,-0.05168,2.4259,1.7941,-0.464855,-1.938048,-1.946808,-1.409817,0.181682,-574011134.2,China,0.0,FALSE,3711,6.0,23.79,
2018-08-24,MFACU,,,0.0142,,0.030029,,,,,,0.0074,1.0452,0.0,,0.23941,0.058991,0.002855,201054103,United States of America,0.0,True,6022,,1.0,
2018-08-17,SFET,0.7501,1.5497,0.2385,,1.0,2.108,-1.265594,-0.322256,,0.460437,-20.5035,1.7946,-1.518101,-6.279673,-8.017053,-3.167925,0.0,102133800,Israel,0.0,FALSE,7372,240.0,0.5799,
2018-08-02,CWK,,,1.2952,-0.230846,0.336309,,2.313546,0.762487,-3.7266,,2.1635,6.6359,0.012468,,-0.023251,-0.136608,0.009866,4266064000,United Kingdom,51000.0,FALSE,6500,18.0,20.52,
2018-07-27,DAVA,4.1793,4.7764,1.5144,0.08874,0.999874,2.6619,0.36992,11.775851,1.2221,0.343233,3.3192,1.6118,-0.07333,0.114535,0.083406,0.144494,0.0,1612306148,United Kingdom,0.0,FALSE,7371,25.0,109.66,
2018-07-26,JG,24.1012,7.1383,1.0418,-2.177278,0.73567,4.9061,0.508356,-1.186969,-28.6605,0.27595,7.6909,1.5997,-0.003716,-0.129925,-0.092695,-0.110024,0.0,-46700559,China,0.0,FALSE,7370,9.0,0.8548,
2018-07-18,RUBY,,,,-2.236223,0.856607,20.7164,-1.126503,-3.394611,-260.8429,,,1.1997,-0.114366,,,-0.226955,0.0,292825325.4,United States of America,142.0,FALSE,2836,30.51,7.26,
